"X","CdNom","N_resample","estimate_E","estim_sd_E","z_value_E","estimate_B","estim_sd_B","z_value_B","AIC_null","AIC_envir","AIC_FA_E","AIC_FA_B","delta.AIC"
803,116216,3,1.45587845006832,0.31862218449926,4.56929404446945,0.868865329128504,0.297192003285432,2.92358246360357,1169.93846596361,910.19415815409,885.665819827728,1161.40628071441,24.5283383263617
804,116216,4,1.49663452201389,0.324134833229647,4.61732084485204,0.880503110598832,0.297186877687043,2.96279269613667,1169.93846596361,913.572040334376,888.409279858331,1161.09303820514,25.1627604760457
805,116216,5,1.45021458750163,0.317123632499636,4.57302590813158,0.867804019281349,0.297192474405092,2.92000670951875,1169.93846596361,907.203701611256,882.395843902417,1161.43458195494,24.8078577088398
806,116216,6,1.3254530693916,0.316109960095634,4.19301267505335,0.858226930918025,0.297196753779811,2.88773992314153,1169.93846596361,914.112295339914,894.028382696143,1161.68797203536,20.0839126437711
807,116216,7,1.29607837129764,0.316399462283455,4.09633556878966,0.816183552123984,0.297216147374661,2.74609424600047,1169.93846596361,915.745888948256,896.687981880844,1162.75821262963,19.0579070674114
808,116216,8,1.48292449560961,0.317735531222846,4.66716608590291,0.879975566955601,0.297187108432449,2.96101527282641,1169.93846596361,912.743067883506,886.737350387058,1161.10735303052,26.0057174964481
809,116216,9,1.30590576374921,0.314111576758026,4.1574582421558,0.82379641863702,0.297212561476141,2.77174159310609,1169.93846596361,915.836346451019,895.970266148657,1162.5694742644,19.866080302362
810,116216,10,1.552290815048,0.320645649401016,4.84114104759496,0.843237356900702,0.297203553852367,2.83723847164887,1169.93846596361,917.404881090864,889.156578135194,1162.0773827438,28.2483029556701
811,116216,11,1.41345644582243,0.315763344115365,4.47631579841016,0.818361700630611,0.29721511800551,2.75343228205316,1169.93846596361,915.767833650962,892.108320225187,1162.70443853416,23.6595134257757
812,116216,12,1.44161344136551,0.322256844081253,4.47349208509602,0.817817392580702,0.297215374983974,2.7515985423863,1169.93846596361,918.354024458982,895.012678248166,1162.71789340967,23.3413462108157
813,116216,13,1.40177619239037,0.315542459437572,4.4424328658936,0.829757168714784,0.297209776889767,2.79182326166389,1169.93846596361,910.329720904532,887.069577594804,1162.42014331228,23.2601433097288
814,116216,14,1.53744803623963,0.321243038909179,4.7859341682865,0.876807425642496,0.297188497354053,2.95034105777627,1169.93846596361,919.391274283509,891.927187241906,1161.19308916543,27.4640870416026
815,116216,15,1.33135679829133,0.316053321880068,4.21244361670255,0.856626290322162,0.297197473948484,2.88234714427839,1169.93846596361,914.60514048313,894.241523060397,1161.72997194402,20.3636174227329
816,116216,16,1.3588335570235,0.320296900707155,4.24241868723503,0.836778387515351,0.29720652278554,2.81547786930355,1169.93846596361,909.24402716523,888.681135494577,1162.24249064945,20.5628916706529
817,116216,17,1.43619273129114,0.318833149203282,4.50452763421863,0.83192021997673,0.29720877140951,2.79911059162674,1169.93846596361,914.107263021068,890.133236447364,1162.36561578623,23.9740265737042
818,116216,18,1.42875634813891,0.316924315238542,4.50819416321375,0.856626290321727,0.297197473948474,2.88234714427701,1169.93846596361,908.521495219835,884.477362928521,1161.72997194402,24.0441322913139
819,116216,19,1.50116833377009,0.32026082929447,4.68733043962055,0.824881545176243,0.29721205304787,2.77539735255416,1169.93846596361,909.694818991568,883.467320070114,1162.54239089602,26.2274989214538
820,116216,20,1.38120101375241,0.319531901083146,4.32257627194788,0.844848804972764,0.297202816789813,2.84266755644599,1169.93846596361,913.437646948116,891.901406325369,1162.03593818995,21.5362406227479
821,116543,1,0.290127253233573,0.252845674677564,1.14744795853657,0.619128122885891,0.243684468507871,2.54069587067628,1418.87878045296,1347.21188701103,1347.81897428642,1413.47708244942,-0.607087275386903
822,116543,2,0.334271206848773,0.25304200298956,1.32101075275856,0.623955925206269,0.243681548690818,2.56053824574934,1418.87878045296,1348.83488821037,1348.97414795616,1413.35333529064,-0.139259745790241
823,116543,3,0.182166529381784,0.250238185673931,0.727972547000294,0.583903930972122,0.243706111143581,2.39593471100161,1418.87878045296,1329.37993692629,1330.82988101697,1414.34557370881,-1.44994409067613
824,116543,4,0.270692836756482,0.253938656481037,1.06597727383305,0.579524200054387,0.243708845589248,2.37793666722762,1418.87878045296,1347.97758408786,1348.78090864887,1414.44936550793,-0.80332456101155
825,116543,5,0.264914970778365,0.25368347539681,1.04427365780915,0.602408047992247,0.243694665845574,2.47197880143172,1418.87878045296,1348.32207267186,1349.17465165579,1413.89684678451,-0.852578983929106
826,116543,6,0.306231097568495,0.248754016574706,1.23105991125384,0.596983918037692,0.243698003064112,2.44968736112556,1418.87878045296,1347.88314699165,1348.26763662914,1414.03009875828,-0.384489637490333
827,116543,7,0.373926534508721,0.248005144717884,1.50773700656121,0.614826836743881,0.243687079064788,2.52301779439204,1418.87878045296,1349.01752260184,1348.55857229705,1413.58637187341,0.458950304785049
828,116543,8,0.292374208472471,0.253224932144213,1.15460277152315,0.612133765561499,0.243688718006629,2.51194955010124,1418.87878045296,1352.82855644562,1353.41818426362,1413.65433835519,-0.589627817994369
829,116543,9,0.339721299251131,0.249626766090225,1.36091695843362,0.636773108049444,0.243673848667989,2.61321890523041,1418.87878045296,1346.1442696343,1346.15823396923,1413.01924184612,-0.013964334931643
830,116543,10,0.288436216953962,0.253701320395013,1.13691255727352,0.620201984425034,0.24368381810785,2.54510943418715,1418.87878045296,1346.82213324912,1347.45655505683,1413.44965587087,-0.634421807705621
831,116543,11,0.334758219095049,0.249095002164309,1.34389777469013,0.625562586738526,0.243680579384144,2.56714174071449,1418.87878045296,1347.79299395809,1347.85716037306,1413.31189931192,-0.0641664149752614
832,116543,12,0.376057108262607,0.248131823652805,1.5155537194971,0.637837507619428,0.243673212537233,2.61759387081568,1418.87878045296,1349.08089071102,1348.59611538311,1412.99113269697,0.484775327907528
833,116543,13,0.283597166534271,0.253481665152244,1.11880741498183,0.637305378417382,0.243673530497959,2.61540667595293,1418.87878045296,1347.57785417517,1348.25595833003,1413.00519240928,-0.678104154859966
834,116543,14,0.296505228395237,0.249767163577827,1.18712653876476,0.604032354669676,0.243693669297977,2.47865427284077,1418.87878045296,1349.23083088306,1349.73329273863,1413.85666532878,-0.502461855568072
835,116543,15,0.360944424452616,0.24890804733236,1.45011151033883,0.622347963160853,0.243682519972874,2.55392944569898,1418.87878045296,1348.35935321314,1348.0930398928,1413.39467788094,0.266313320342533
836,116543,16,0.280559992487019,0.252682626995189,1.11032561210613,0.62127526415451,0.243683168597225,2.54952062438663,1418.87878045296,1346.40683139306,1347.10479870576,1413.42218767028,-0.697967312704804
837,116543,17,0.345243670323895,0.248420741756373,1.38975380188856,0.616978650008353,0.243685771988267,2.53186160592937,1418.87878045296,1348.46152726074,1348.38579268673,1413.53181060665,0.0757345740105393
838,116543,18,0.329799503310335,0.252225153938937,1.30755992477332,0.616440916446844,0.243686098419242,2.52965154945486,1418.87878045296,1348.15029802686,1348.32611006429,1413.54546657985,-0.175812037424521
839,116543,19,0.286216990152784,0.252786936793392,1.13224596881252,0.622884095236474,0.2436821959918,2.55613296942479,1418.87878045296,1350.0739531359,1350.71864110425,1413.38090740088,-0.644687968342168
840,116543,20,0.357935505740598,0.248503968542177,1.44036132638199,0.611055505437124,0.243689375179374,2.50751804417956,1418.87878045296,1348.02325850691,1347.78759600439,1413.68145169606,0.235662502519062
841,116704,1,-0.592872573049216,0.11846457241004,-5.00464029868028,-0.59778661025,0.114873022290834,-5.2038903332458,2992.77960243225,2941.3327155765,2919.58071807257,2969.25717232115,21.751997503929
842,116704,2,-0.553026637633546,0.11756886082659,-4.70385299088032,-0.598331376600253,0.114873687962231,-5.20860248516595,2992.77960243225,2937.09467483114,2918.04147922223,2969.21250428263,19.053195608918
843,116704,3,-0.563032130853653,0.118160452311232,-4.76497948205749,-0.596153228092987,0.114871029041096,-5.18976136167206,2992.77960243225,2939.0220830434,2919.42610897317,2969.39088989818,19.5959740702292
844,116704,4,-0.598091556197017,0.118762878577229,-5.03601431156026,-0.60871118489973,0.114886456010223,-5.29837202781819,2992.77960243225,2940.42532849989,2918.38004931362,2968.35469283319,22.0452791862754
845,116704,5,-0.525008701766547,0.117743345425944,-4.45892462004792,-0.568592553210435,0.114837989510034,-4.95125833912963,2992.77960243225,2943.41722091649,2926.44540765711,2971.59908940603,16.9718132593785
